https://www.jstor.org/stable/45238033,THE ECONOMETRIC SOCIETY 2018 ANNUAL REPORT OF THE PRESIDENT,"Vol. 87, No. 6, November 2019",Vol. 87,No. 6,November,2019,,Tim Besley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172310,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE SECRETARY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172311,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE TREASURER,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2951690,Report of the Editors,"Vol. 60, No. 1, Jan., 1992",Vol. 60,No. 1,Jan.,1992,,Lars Hansen,Martin Hellwig,Andreu Mas-Colell,Robert Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2951692,The Economic Society Research Monograph Series Report of the Editors,"Vol. 60, No. 1, Jan., 1992",Vol. 60,No. 1,Jan.,1992,,Avinash Dixit,Alain Monfort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938184,A Report on Econometric Society Fellows' Election Procedures,"Vol. 59, No. 4, Jul., 1991",Vol. 59,No. 4,Jul.,1991,,Kenneth Arrow,Jean-Michel Gr,mont,Daniel McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938272,Report of the President,"Vol. 59, No. 2, Mar., 1991",Vol. 59,No. 2,Mar.,1991,,J.-M. Gr,mont,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938252,Report of the Secretary,"Vol. 59, No. 1, Jan., 1991",Vol. 59,No. 1,Jan.,1991,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938253,Report of the Treasurer,"Vol. 59, No. 1, Jan., 1991",Vol. 59,No. 1,Jan.,1991,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938254,Annual Report of the Editors,"Vol. 59, No. 1, Jan., 1991",Vol. 59,No. 1,Jan.,1991,,Lars Hansen,Martin Hellwig,Andreu Mas-Colell,Robert Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938255,The Econometric Society Research Monograph Series Report of the Editors,"Vol. 59, No. 1, Jan., 1991",Vol. 59,No. 1,Jan.,1991,,Avinash Dixit,Alain Monfort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938217,The Econometric Society Research Monograph Series Report of the Editors,"Vol. 58, No. 2, Mar., 1990",Vol. 58,No. 2,Mar.,1990,,Jean-Michel Gr,mont,Alain Monfort,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938342,Report of the Secretary,"Vol. 58, No. 1, Jan., 1990",Vol. 58,No. 1,Jan.,1990,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938343,Report of the Treasurer,"Vol. 58, No. 1, Jan., 1990",Vol. 58,No. 1,Jan.,1990,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/2938344,Report of the Editors,"Vol. 58, No. 1, Jan., 1990",Vol. 58,No. 1,Jan.,1990,,Lars Hansen,Martin Hellwig,Andreu Mas-Colell,Robert Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912567,Report of the President,"Vol. 57, No. 2, Mar., 1989",Vol. 57,No. 2,Mar.,1989,,A. B. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912588,Report of the Secretary,"Vol. 57, No. 1, Jan., 1989",Vol. 57,No. 1,Jan.,1989,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912589,Report of the Treasurer,"Vol. 57, No. 1, Jan., 1989",Vol. 57,No. 1,Jan.,1989,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912590,Report of the Editors,"Vol. 57, No. 1, Jan., 1989",Vol. 57,No. 1,Jan.,1989,,Angus S. Deaton,Roger Guesnerie,Lars-Peter Hansen,David Kreps,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912591,The Econometric Society Research Monograph Series: Report of the Editors,"Vol. 57, No. 1, Jan., 1989",Vol. 57,No. 1,Jan.,1989,,Jean-Michel Gr,mont,Charles Manski,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911854,Report of the Secretary,"Vol. 56, No. 1, Jan., 1988",Vol. 56,No. 1,Jan.,1988,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911855,Report of the Treasurer,"Vol. 56, No. 1, Jan., 1988",Vol. 56,No. 1,Jan.,1988,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911856,Report of the Editors,"Vol. 56, No. 1, Jan., 1988",Vol. 56,No. 1,Jan.,1988,,Angus S. Deaton,Roger Guesnerie,Lars-Peter Hansen,David Kreps,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911857,The Econometric Society Research Monograph Series: Report of the Editors,"Vol. 56, No. 1, Jan., 1988",Vol. 56,No. 1,Jan.,1988,,Jean-Michel Gr,mont,Charles Manski,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911043,Report of the Committee on Election Procedures for Fellows,"Vol. 55, No. 4, Jul., 1987",Vol. 55,No. 4,Jul.,1987,,Frank Hahn,Robert Aumann,Michael Bruno,Amartya Sen,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911044,A Report on the Election of Fellows,"Vol. 55, No. 4, Jul., 1987",Vol. 55,No. 4,Jul.,1987,,Daniel McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913614,Report of the President on Regional Activities of the Society,"Vol. 55, No. 3, May, 1987",Vol. 55,No. 3,May,1987,,Michael Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911173,Report of the Secretary,"Vol. 55, No. 1, Jan., 1987",Vol. 55,No. 1,Jan.,1987,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911174,Report of the Treasurer,"Vol. 55, No. 1, Jan., 1987",Vol. 55,No. 1,Jan.,1987,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911175,Report of the Editors,"Vol. 55, No. 1, Jan., 1987",Vol. 55,No. 1,Jan.,1987,,Angus Deaton,Roger Guesnerie,Lars Peter Hansen,David Kreps,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911177,The Econometric Society Research Monograph Series: Report of the Editors,"Vol. 55, No. 1, Jan., 1987",Vol. 55,No. 1,Jan.,1987,,Jean-Michel Gr,mont,Charles Manski,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914177,Report of the Secretary,"Vol. 54, No. 1, Jan., 1986",Vol. 54,No. 1,Jan.,1986,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914178,Report of the Treasurer,"Vol. 54, No. 1, Jan., 1986",Vol. 54,No. 1,Jan.,1986,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914179,Report of the Editors,"Vol. 54, No. 1, Jan., 1986",Vol. 54,No. 1,Jan.,1986,,Gary Chamberlain,Angus Deaton,Roger Guesnerie,David Kreps,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911741,Report of the Secretary,"Vol. 53, No. 1, Jan., 1985",Vol. 53,No. 1,Jan.,1985,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911742,Report of the Treasurer,"Vol. 53, No. 1, Jan., 1985",Vol. 53,No. 1,Jan.,1985,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911743,Report of the Editors,"Vol. 53, No. 1, Jan., 1985",Vol. 53,No. 1,Jan.,1985,,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911479,Report of the Secretary,"Vol. 52, No. 1, Jan., 1984",Vol. 52,No. 1,Jan.,1984,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911481,Report of the Editors,"Vol. 52, No. 1, Jan., 1984",Vol. 52,No. 1,Jan.,1984,,Angus Deaton,James Mirrlees,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912266,Report of the Secretary,"Vol. 51, No. 1, Jan., 1983",Vol. 51,No. 1,Jan.,1983,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912267,Report of the Treasurer,"Vol. 51, No. 1, Jan., 1983",Vol. 51,No. 1,Jan.,1983,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912268,Report of the Editors,"Vol. 51, No. 1, Jan., 1983",Vol. 51,No. 1,Jan.,1983,,Angus Deaton,James A. Mirrlees,Kenneth F. Wallis,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912546,Report of the Secretary,"Vol. 50, No. 1, Jan., 1982",Vol. 50,No. 1,Jan.,1982,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912547,Report of the Treasurer,"Vol. 50, No. 1, Jan., 1982",Vol. 50,No. 1,Jan.,1982,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912548,Report of the Editor,"Vol. 50, No. 1, Jan., 1982",Vol. 50,No. 1,Jan.,1982,,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911144,Report of the Secretary,"Vol. 49, No. 1, Jan., 1981",Vol. 49,No. 1,Jan.,1981,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911145,Report of the Treasurer,"Vol. 49, No. 1, Jan., 1981",Vol. 49,No. 1,Jan.,1981,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911146,Report of the Editor,"Vol. 49, No. 1, Jan., 1981",Vol. 49,No. 1,Jan.,1981,,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911147,"Report of the Program Chairman, Fourth World Congress of the Econometric Society","Vol. 49, No. 1, Jan., 1981",Vol. 49,No. 1,Jan.,1981,,Werner Hildenbr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912029,Report of the Secretary,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912030,Report of the Treasurer,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912031,Report of the Editor,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912367,Report of the Secretary,"Vol. 47, No. 1, Jan., 1979",Vol. 47,No. 1,Jan.,1979,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912368,Report of the Treasurer,"Vol. 47, No. 1, Jan., 1979",Vol. 47,No. 1,Jan.,1979,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912369,Report of the Editor,"Vol. 47, No. 1, Jan., 1979",Vol. 47,No. 1,Jan.,1979,,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911452,Report on the Presidency for 1977 to the Council of the Econometric Society,"Vol. 46, No. 5, Sep., 1978",Vol. 46,No. 5,Sep.,1978,,Lionel McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913673,Report of the Secretary,"Vol. 46, No. 1, Jan., 1978",Vol. 46,No. 1,Jan.,1978,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913674,Report of the Treasurer,"Vol. 46, No. 1, Jan., 1978",Vol. 46,No. 1,Jan.,1978,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913675,Report of the Editor,"Vol. 46, No. 1, Jan., 1978",Vol. 46,No. 1,Jan.,1978,,Franklin M. Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913303,Report of the Secretary,"Vol. 45, No. 1, Jan., 1977",Vol. 45,No. 1,Jan.,1977,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913304,Report of the Treasurer,"Vol. 45, No. 1, Jan., 1977",Vol. 45,No. 1,Jan.,1977,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913305,Report of the Editor,"Vol. 45, No. 1, Jan., 1977",Vol. 45,No. 1,Jan.,1977,,Franklin M. Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911399,Report of the Secretary,"Vol. 44, No. 1, Jan., 1976",Vol. 44,No. 1,Jan.,1976,,Julie P. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911400,Report of the Treasurer,"Vol. 44, No. 1, Jan., 1976",Vol. 44,No. 1,Jan.,1976,,Robert J. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911401,Report of the Editor,"Vol. 44, No. 1, Jan., 1976",Vol. 44,No. 1,Jan.,1976,,Franklin M. Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913865,"Mathematical Theories of Economic Growth
     by Edwin Burmeister, A. Rodney Dobell","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

Murray Brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913866,"Collective Choice and Social Welfare
     by Amartya Sen","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

H. Myint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913867,"Nonparametric Techniques in Statistical Inference
     by Madan Lal Puri","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

I. Richard Savage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913868,"Economic Forecasts and Expectations
     by Jacob Mincer","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

J. K. Sengupta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913869,"An Econometric Model of the French Economy
     by Michael K. Evans","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

Yves Aureille",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913870,"Introduction to Economic Statistics
     by William C. Merrill, Karl A. Fox","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

Gerhart Bruckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913871,"Public Investment, The Rate of Return, and Optimal Fiscal Policy
     by Kenneth J. Arrow, Mordecai Kurz","Vol. 40, No. 6, Nov., 1972",Vol. 40,No. 6,Nov.,1972,,"Review by: 

Earl A. Thompson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912096,"Optimal Economic Growth
     by M. Inagaki","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

J. K. Sengupta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912097,"Econometrics
     by R. J. Wonnacott and T. H. Wonnacott","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

Donald H. Ebbeler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912098,"Corporate Control and Business Behavior
     by Oliver E. Williamson","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

Karl Borch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912099,"Preisniveau und Wirtschaftswachstum
     by Joachim Klaus","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

William A. Cox",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912100,"Time Series Analysis Forecasting and Control
     by G. E. P. Box, G. M. Jenkins","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

J. N. K. Rao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912101,"Education, Income, and Human Capital
     by W. Lee Hansen","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

Mark Blaug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912102,"Contributions to Input-Output Analysis
     by A. P. Carter, A. Bródy;

    
        Applications of Input-Output Analysis
     by A. P. Carter, A. Brody","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

M. G. Allingham",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912103,"Investissement et Croissance Economique
     by C. Charmeil","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

Yves Aureille",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912104,"An Econometric Model of India 1948-61
     by Ramagopal Agarwal","Vol. 40, No. 5, Sep., 1972",Vol. 40,No. 5,Sep.,1972,,"Review by: 

G. V. L. Narasimham",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912977,"Stochastic Models for Social Processes
     by D. J. Bartholomew","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Josef Steindl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912978,"The Short-Run Demand for Workers and Hours
     by R. C. Fair","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

E. J. Mosbaek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912979,"Ökonometrische Modelle des Cowles-Commission-Typs: Bau und Interpretation. Eine Einführung für Volkswirte, Betriebswirte und Agrarökonomen
     by Joseph Gruber","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Günter Menges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912980,"Boolean Methods in Operations Research and Related Areas
     by Peter L. Hammer (Ivǎnescu), Sergiu Rudeanu","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Stanley Zionts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912981,"The Demand for Money: Theories and Evidence
     by David E. W. Laidler","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Hyman P. Minsky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912982,"Economic Models, Estimation and Risk Programming: Essays in Honor of Gerhard Tintner. Lecture Notes in Operations Research and Mathematical Economics 15
     by K. A. Fox, J. K. Sengupta, G. V. L. Narasimham","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Ragnar Bentzel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912983,"Capital and Development Planning
     by Sukhamoy Chakravarty","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Partha Dasgupta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912984,"Production under Risk
     by Guømundur Magnússon","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Helmut Laux",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912985,"Optimal Economic Growth
     by M. Inagaki","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

T. V. S. Ramamohan Rao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912986,"Demand and Supply of Pork and Beef in Finland
     by Lauri Kettunen","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Josef Gruber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912987,"Der Kurzfristige Optimale Angebotspreis der Unternehmen bei Vollkostenkalkulation und Unsicheren Nachfrageerwartungen
     by Hans Heinrich Nachtkamp","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Karl Borch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912988,"Theory Construction
     by Hubert M. Blalock, Jr.","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Herman Wold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912989,"Econometrics: Statistical Foundations and Applications
     by Phoebus J. Dhrymes","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Gregory C. Chow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912990,"Static Demand Theory
     by Donald Katzner","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Trout Rader",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912991,"Ekonometri (Econometrics)
     by Ahmet Kiliçbay","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Selim Ilkin",Ilhan Ugurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912992,"Ekonometrinin Ekonomik Problemlerin Cözümündeki Rolü (The Role of Econometrics in the Solution of Economic Problems)
     by Sedat Akalin","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Selim Ilkin",Ilhan Ugurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912993,"Ekonometri--I: Giris (Econometrics--I: Introduction)
     by Halil Dirimtekin","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Selim Ilkin",Ilhan Ugurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912994,"Ekonometrik Bir Deneme: Teori ve Türk Ekonomisine Uygulama (An Econometric Essay: Theory and Application to the Turkish Economy)
     by Tuncer Bulutay","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Selim Ilkin",Ilhan Ugurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912995,"Ekonometrik Modeller ve Türk Ekonomisi İçin Bir Deneme (Econometric Models and an Attempt for the Turkish Economy)
     by Dr. Uğur Korum","Vol. 40, No. 4, Jul., 1972",Vol. 40,No. 4,Jul.,1972,,"Review by: 

Selim Ilkin",Ilhan Ugurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913189,"A Contribution to the General Equilibrium Theory of Preferential Trading
     by M. C. Kemp","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Jaroslav Vanek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913190,"Economic Thought in the Soviet Union
     by Isaac Guelfat","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Alfred Zauberman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913191,"Discrete Distributions
     by Norman L. Johnson, Samuel Kotz","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

S. K. Katti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913192,"American and British Regional Export Determinants
     by Alan L. Ginsburg","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Hang-Sheng Cheng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913193,"The Role of Agriculture in Economic Development
     by Erik Thorbecke","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Colin Clark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913194,"Economic Analysis and Operation Research: Optimization Techniques in Quantative Economic Models
     by Jati K. Sengupta, Karl A. Fox","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Béla Martos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913195,"Essays on Interest Rates
     by Jack M. Guttentag, Phillip Cagan","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Richard Roll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913196,"The Element of Space in Development Planning
     by L. B. M. Mennes, Jan Tinbergen, J. George Waardenburg","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

John H. Niedercorn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913197,"Éléments de la Théorie Mathématique des Jeux
     by G. Th. Guilbaud","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Edward Theiss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913198,"Is the Business Cycle Obsolete?
     by Martin Bronfenbrenner","Vol. 40, No. 3, May, 1972",Vol. 40,No. 3,May,1972,,"Review by: 

Julio H. G. Olivera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
