Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
https://www.jstor.org/stable/116882,Editors' Introduction,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,J. David Baldwin and Ronald L. Oaxaca,J. David Baldwin,Ronald L. Oaxaca,,,,,,,1
https://www.jstor.org/stable/116883,Foreword,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Robert W. Fogel,Robert W. Fogel,,,,,,,,1
https://www.jstor.org/stable/116884,Turnpikes,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Lionel W. McKenzie,Lionel W. McKenzie,,,,,,,,1
https://www.jstor.org/stable/116885,"Common Agency Contracting and the Emergence of ""Open Science"" Institutions","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Paul A. David,Paul A. David,,,,,,,,1
https://www.jstor.org/stable/116886,"Revolution from above: The Role of the State in Creating the German Research System, 1810-1910","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Timothy Lenoir,Timothy Lenoir,,,,,,,,1
https://www.jstor.org/stable/116887,"Academic Science and Technology in the Service of Industry: MIT Creates a ""Permeable"" Engineering School","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Christophe Lécuyer,Christophe Lécuyer,,,,,,,,1
https://www.jstor.org/stable/116888,Federal Government Initiatives and the Foundations of the Information Technology Revolution: Lessons from History,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Marjory S. Blumenthal,Marjory S. Blumenthal,,,,,,,,1
https://www.jstor.org/stable/116889,"Micro Rules and Macro Outcomes: The Impact of Micro Structure on the Efficiency of Security Exchanges, London, New York, and Paris, 1800-1914","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Lance Davis and Larry Neal,Lance Davis,Larry Neal,,,,,,,1
https://www.jstor.org/stable/116890,The Peace Dividend in Historical Perspective,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Hugh Rockoff,Hugh Rockoff,,,,,,,,1
https://www.jstor.org/stable/116891,Wages and Labor Markets before the Civil War,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Robert A. Margo,Robert A. Margo,,,,,,,,1
https://www.jstor.org/stable/116892,Representative Firm Analysis and the Character of Competition: Glimpses from the Great Depression,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Daniel M. G. Raff,Daniel M. G. Raff,,,,,,,,1
https://www.jstor.org/stable/116893,"Survival and Size Mobility among the World's Largest 100 Industrial Corporations, 1912-1995","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Leslie Hannah,Leslie Hannah,,,,,,,,1
https://www.jstor.org/stable/116894,"Partnerships, Corporations, and the Theory of the Firm","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Naomi R. Lamoreaux,Naomi R. Lamoreaux,,,,,,,,1
https://www.jstor.org/stable/116895,The New Institutional Economics,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Ronald Coase,Ronald Coase,,,,,,,,1
https://www.jstor.org/stable/116896,The Institutions of Governance,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Oliver E. Williamson,Oliver E. Williamson,,,,,,,,1
https://www.jstor.org/stable/116897,Historical and Comparative Institutional Analysis,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Avner Greif,Avner Greif,,,,,,,,1
https://www.jstor.org/stable/116898,Norms and Networks in Economic and Organizational Performance,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Victor Nee,Victor Nee,,,,,,,,1
https://www.jstor.org/stable/116899,Technological Change in Heart-Disease Treatment. Does High Tech Mean Low Value?,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Mark McClellan and Haruko Noguchi,Mark McClellan,Haruko Noguchi,,,,,,,1
https://www.jstor.org/stable/116900,The Value of Health: 1970-1990,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,David M. Cutler and Elizabeth Richardson,David M. Cutler,Elizabeth Richardson,,,,,,,1
https://www.jstor.org/stable/116901,Economic Effects of Reducing Disability,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"Kenneth G. Manton, Eric Stallard and Larry Corder",Kenneth G. Manton,Eric Stallard,Larry Corder,,,,,,1
https://www.jstor.org/stable/116902,Measuring Prices and Quantities of Treatment for Depression,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"Richard G. Frank, Susan H. Busch and Ernst R. Berndt",Richard G. Frank,Susan H. Busch,Ernst R. Berndt,,,,,,1
https://www.jstor.org/stable/116903,"Public Funds, Private Funds, and Medical Innovation: How Managed Care Affects Public Funds for Clinical Research","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Judith K. Hellerstein,Judith K. Hellerstein,,,,,,,,1
https://www.jstor.org/stable/116904,The Demand for Medical Care: What People Pay Does Matter,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Matthew J. Eichner,Matthew J. Eichner,,,,,,,,1
https://www.jstor.org/stable/116905,Adverse Selection and Adverse Retention,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"Daniel Altman, David M. Cutler and Richard J. Zeckhauser",Daniel Altman,David M. Cutler,Richard J. Zeckhauser,,,,,,1
https://www.jstor.org/stable/116906,"Payment Heterogeneity, Physician Practice, and Access to Care","Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Sherry Glied,Sherry Glied,,,,,,,,1
https://www.jstor.org/stable/116907,What Has Increased Medical-Care Spending Bought?,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"David M. Cutler, Mark McClellan and Joseph P. Newhouse",David M. Cutler,Mark McClellan,Joseph P. Newhouse,,,,,,1
https://www.jstor.org/stable/116908,Social Security: Privatization and Progressivity,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"Laurence J. Kotlikoff, Kent A. Smetters and Jan Walliser",Laurence J. Kotlikoff,Kent A. Smetters,Jan Walliser,,,,,,1
https://www.jstor.org/stable/116909,Perspectives on the Social Security Crisis and Proposed Solutions,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Kevin M. Murphy and Finis Welch,Kevin M. Murphy,Finis Welch,,,,,,,0
https://www.jstor.org/stable/116910,Social Security and the Real Economy: An Inquiry into Some Neglected Issues,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Isaac Ehrlich and Jian-Guo Zhong,Isaac Ehrlich,Jian-Guo Zhong,,,,,,,0
https://www.jstor.org/stable/116911,Social Security and Retirement: An International Comparison,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Jonathan Gruber and David Wise,Jonathan Gruber,David Wise,,,,,,,0
https://www.jstor.org/stable/116912,Social Security and Labor-Force Participation in the Netherlands,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Arie Kapteyn and Klaas de Vos,Arie Kapteyn,Klaas de Vos,,,,,,,0
https://www.jstor.org/stable/116913,Pensions and Labor-Market Participation in the United Kingdom,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Richard Blundell and Paul Johnson,Richard Blundell,Paul Johnson,,,,,,,0
https://www.jstor.org/stable/116914,Social Security and Declining Labor-Force Participation in Germany,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Axel Börsch-Supan and Reinhold Schnabel,Axel Börsch-Supan,Reinhold Schnabel,,,,,,,0
https://www.jstor.org/stable/116915,401 (k) Plans and Future Patterns of Retirement Saving,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,"James M. Poterba, Steven F. Venti and David A. Wise",James M. Poterba,Steven F. Venti,David A. Wise,,,,,,0
https://www.jstor.org/stable/116916,The Cause of Wealth Dispersion at Retirement: Choice or Chance?,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Steven F. Venti and David A. Wise,Steven F. Venti,David A. Wise,,,,,,,0
https://www.jstor.org/stable/116917,Socioeconomic Status and Health,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,James P. Smith,James P. Smith,,,,,,,,0
https://www.jstor.org/stable/116918,Extending the Consumption-Tax Treatment of Personal Retirement Saving,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,John B. Shoven and David A. Wise,John B. Shoven,David A. Wise,,,,,,,0
https://www.jstor.org/stable/116919,Married Women's Retirement Expectations: Do Pensions and Social Security Matter?,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Marjorie Honig,Marjorie Honig,,,,,,,,0
https://www.jstor.org/stable/116920,Gender Differences in the Allocation of Assets in Retirement Savings Plans,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Annika E. Sundén and Brian J. Surette,Annika E. Sundén,Brian J. Surette,,,,,,,0
https://www.jstor.org/stable/116921,How Are Participants Investing Their Accounts in Participant Directed Individual Account Pension Plans?,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Leslie E. Papke,Leslie E. Papke,,,,,,,,0
https://www.jstor.org/stable/116922,Aging in the Early 20th Century,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Clayne L. Pope and Larry T. Wimmer,Clayne L. Pope,Larry T. Wimmer,,,,,,,0
https://www.jstor.org/stable/116923,The Rise of the Welfare State and Labor-Force Participation of Older Males: Evidence from the Pre-Social Security Era,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Chulhee Lee,Chulhee Lee,,,,,,,,0
https://www.jstor.org/stable/116924,Secular Trends in the Determinants of Disability Benefits,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Sven E. Wilson and Louis L. Nguyen,Sven E. Wilson,Louis L. Nguyen,,,,,,,0
https://www.jstor.org/stable/116925,The Evolution of Retirement: Summary of a Research Project,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Dora L. Costa,Dora L. Costa,,,,,,,,0
https://www.jstor.org/stable/116926,Uncertain Demographic Futures and Social Security Finances,"Vol. 88, No. 2, May, 1998",Vol. 88,No. 2,May,1998,,Ronald Lee and Shripad Tuljapurkar,Ronald Lee,Shripad Tuljapurkar,,,,,,,0
