Source URL,Title,Issue Vol.,Issue No.,Month,Year,Abstract,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,img
https://www.journals.uchicago.edu/doi/10.1086/258548,"J. E. Meade, A Neo-Classical Theory of Economic Growth",69,5,Oct.,1961,,Harry G. Johnson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258549,"Piero Sraffa, Production of Commodities by Means of Commodities",69,5,Oct.,1961,,Richard E. Quandt,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258550,"Harvey Leibenstein, Economic Theory and Organizational Analysis",69,5,Oct.,1961,,Mitchell Harwitz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258551,"T. C. Schelling and Anatol Rapoport, The Strategy of ConflictFights, Games and Debates",69,5,Oct.,1961,,Martin Shubik,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258552,"George Katona, The Powerful Consumer",69,5,Oct.,1961,,F. Thomas Juster,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258553,"Shigeto Tsuru, Has Capitalism Changed? An International Symposium on the Nature of Contemporary Capitalism",69,5,Oct.,1961,,Joan Robinson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258554,", Trends in the American Economy in the Nineteenth Century",69,5,Oct.,1961,,Robert W. Fogel,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258555,"Morris A. Copeland, Trends in Government Financing",69,5,Oct.,1961,,Werner Z. Hirsch,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258556,"Simon Kuznets, Ann Ratner Miller, and Richard A. Easterlin, Population Redistribution and Economic Growth, United States, 1870-1950, Vol. II: Analyses of Economic Change",69,5,Oct.,1961,,Phillip Nelson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258557,"Irene D. Neu, Erastus Corning: Merchant and Financier, 1794-1872",69,5,Oct.,1961,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258558,"L. S. Pressnel, Studies in the Industrial Revolution",69,5,Oct.,1961,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258559,"Patrick Lynch and John Vaizey, Guinness's Brewery in the Irish Economy, 1759-1876",69,5,Oct.,1961,,Max E. Fletcher,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258560,"Charlotte Erickson, British Industrialists: Steel and Hosiery, 1850-1950",69,5,Oct.,1961,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258561,"Giannino Parravicini, La Politica fiscale e le entrate effettive del Regno d'Italia, 1860-1890",69,5,Oct.,1961,,P. R. Toscano,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258562,"Sumner H. Slichter, James J. Healy, and E. Robert Livernash, The Impact of Collective Bargaining on Management",69,5,Oct.,1961,,Simon Rottenberg,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258563,"Walter Galenson, The CIO Challenge to the AFL",69,5,Oct.,1961,,Abraham J. Siegel,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258564,"V. B. Singh and A. K. Saran, Industrial Labour in India",69,5,Oct.,1961,,Subbiah Kannappan,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258565,"Gregory Grossman, Soviet Statistics of Physical Output of Industrial Commodities (Their Compilation and Quality)",69,5,Oct.,1961,,Phyllis A. Wallace,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258566,"Wolfgang F. Stolper, The Structure of the East German Economy",69,5,Oct.,1961,,Gerhard Bry,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258567,"Alex Rubner, The Economy of Israel: A Critical Account of the First Ten Years",69,5,Oct.,1961,,Lionel J. Lerner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258568,"George H. T. Kimble, Tropical Africa",69,5,Oct.,1961,,William O. Jones,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258569,", The Economic Development of Libya",69,5,Oct.,1961,,Robert Clower,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258570,"Egon Sohmen, Flexible Exchange Rates: Theory and Controversy",69,5,Oct.,1961,,Harry C. Eastman,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258571,"Walter Isard, Methods of Regional Analysis: An Introduction to Regional Science",69,5,Oct.,1961,,Richard F. Muth,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258572,"G. L. Reuber, Britain's Export Trade with Canada",69,5,Oct.,1961,,E. Devons,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258498,"Industrialization, Factor Markets, and Agricultural Development",69,4,Aug.,1961,,William H. Nicholls,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258499,The Economic Theory of Socialism: A Suggestion for Reconsideration,69,4,Aug.,1961,,Jan Drewnowski,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258500,Flight Insurance and the Theory of Choice,69,4,Aug.,1961,,Robert Eisner,Robert H. Strotz,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258501,The Economy of Patronage,69,4,Aug.,1961,,James Q. Wilson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258502,Integration and Competition in the Oil Industry: A Review Article,69,4,Aug.,1961,,Harold F. Williamson,Ralph Louis Andreano,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258503,A Note on Convexity of the Aggregate Production Set,69,4,Aug.,1961,,Stanley Reiter,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258504,"Clark Kerr, John T. Dunlop, Frederick Harbison, and Charles A. Myers, Industrialism and Industrial Man: The Problems of Labor and Management in Economic Growth",69,4,Aug.,1961,,Adolf Sturmthal,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258505,"Gregory Grossman, Value and Plan: Economic Calculation and Organization in Eastern Europe",69,4,Aug.,1961,,S. Wellisz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258506,"James M. Buchanan, Fiscal Theory and Political Economy",69,4,Aug.,1961,,Alan T. Peacock,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258507,"Joseph W. Conard, An Introduction to the Theory of Interest",69,4,Aug.,1961,,Alvin L. Marty,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258508,"Johan Åkerman, Theory of Industrialism: Causal Analysis and Economic Plans",69,4,Aug.,1961,,S. G. Triantis,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258509,"Patrick Suppes and Richard C. Atkinson, Markov Learning Models for Multiperson Interactions",69,4,Aug.,1961,,Marc Nerlove,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258510,"Kenneth J. Arrow, Samuel Karlin, and Patrick Suppes, Mathematical Methods in the Social Sciences, 1959: Proceedings of the First Stanford Symposium",69,4,Aug.,1961,,Franklin M. Fisher,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258511,"James R. Schlesinger, The Political Economy of National Security",69,4,Aug.,1961,,Gustav Ranis,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258512,"Robert T. Holt and Robert W. van de Velde, Strategic Psychological Operations and American Foreign Policy",69,4,Aug.,1961,,Morris Janowitz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258513,"William A. Robson and V. V. Ramanadham, Nationalized Industry and Public OwnershipProblems of Public Enterprise",69,4,Aug.,1961,,H. E. English,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258514,"Carl A. Landauer, European Socialism: A History of Ideas and Movements from the Industrial Revolution to Hitler's Seizure of Power, Vol. I: From the Industrial Revolution to the First World War and Its Aftermath; Vol. II: The Socialist Struggle against Capitalism and Totalitarianism",69,4,Aug.,1961,,A. Kahan,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258515,"G. D. H. Cole, A History of Socialist Thought, Vol. V: Socialism and Fascism 1931-1939",69,4,Aug.,1961,,Bert F. Hoselitz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258516,"Maximilien Rubel and Maximilien Rubel,                Bibliographie des œuvres de Karl Marx             
              Supplément à la ``Bibliographie des œuvres de Karl Marx.''
            ",69,4,Aug.,1961,,Gordon A. Marker,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258517,"Carl G. Uhr, Economic Doctrines of Knut Wicksell",69,4,Aug.,1961,,Trygve Haavelmo,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258518,"V. L. Allen, Trade Unions and the Government",69,4,Aug.,1961,,Solomon B. Levine,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258519,"Irving Bernstein, The Lean Years",69,4,Aug.,1961,,Philip Taft,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258520,"David Brody, Steelworkers in America: The Noni iion Era",69,4,Aug.,1961,,Joel Seidman,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258521,"Melville J. Ulmer, Capital in Transportation, Communications, and Public Utilities: Its Formation and Financing",69,4,Aug.,1961,,George W. Hilton,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258522,"Daniel Creamer, Sergei P. Dobrovolsky, and Israel Borenstein, Capital in Manufacturing and Mining: Its Formation and Financing",69,4,Aug.,1961,,Dale W. Jorgenson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258523,"C. F. Carter and B. R. Williams, Science in Industry: Policy for Progress",69,4,Aug.,1961,,Richard R. Nelson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258524,"Henry H. Bakken, Roger W. Gray, Thomas A. Hieronymus, and Allen B. Paul, Futures Trading Seminar, Vol. I: History and Development",69,4,Aug.,1961,,Lester G. Telser,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258525,"Raymond Vernon, Metropolis, 1985",69,4,Aug.,1961,,David W. Slater,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258526,"Otis Dudley Duncan, W. Richard Scott, Stanley Lieberson, Beverly Duncan, and Hal H. Winsborough, Metropolis and Region",69,4,Aug.,1961,,Richard F. Muth,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258527,"George W. Mekinney, Jr., The Federal Reserve Discount Window: Administration in the Fifth District",69,4,Aug.,1961,,Eugene M. Lerner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258528,"Roland I. Robinson, Postwar Market for State and Local Government Securities",69,4,Aug.,1961,,"Ira O. Scott, Jr.",,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258529,"Lee E. Preston, Exploration for Non-ferrous Metals",69,4,Aug.,1961,,Paul W. McGann,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258530,"J. L. Meij, Mechanization in Agriculture",69,4,Aug.,1961,,Vernon W. Ruttan,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258531,"Walter Firey, Man, Mind and Land: A Theory of Resource Use",69,4,Aug.,1961,,J. W. Milliman,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258532,"William J. Block, The Separation of the Farm Bureau and the Extension Service",69,4,Aug.,1961,,Ross B. Talbot,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258533,"Robert Loring Allen, Soviet Influence in Latin America: The Role of Economic Relations",69,4,Aug.,1961,,Robert J. Alexander,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258464,The Economics of Information,69,3,Jun.,1961,,George J. Stigler,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258465,Welfare Aspects of Benefit-Cost Analysis,69,3,Jun.,1961,,John V. Krutilla,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258466,Land Values and the Measurement of Highway Benefits,69,3,Jun.,1961,,Herbert Mohring,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258467,The Search for a Risk Premium,69,3,Jun.,1961,,Roger W. Gray,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258468,Elasticities of Substitution and Constant-Output Demand Curves for Labor,69,3,Jun.,1961,,Jora R. Minasian,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258469,How Income Ought To Be Distributed: Paradox Regained,69,3,Jun.,1961,,Robert H. Strotz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258470,Bank Earnings and the Competition for Savings,69,3,Jun.,1961,,William G. Dewald,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258471,Bank Earnings and Savings Deposits: A Comment,69,3,Jun.,1961,,Allan R. Drebin,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258472,Bank Earnings and the Competition for Savings: A Reply,69,3,Jun.,1961,,Deane Carson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258473,A Method Sometimes Identifying Disturbances Which Produce Changes in Money National Income,69,3,Jun.,1961,,Martin J. Bailey,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258474,What Changed Money Income? A Reply,69,3,Jun.,1961,,Jerome L. Stein,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258475,"Hans Brems, Output, Employment, Capital and Growth",69,3,Jun.,1961,,H. Rose,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258476,"Jean Marchal and Jacques Lecaillon, La repartition du revenu national",69,3,Jun.,1961,,M. Bronfenbrenner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258477,"Ronald A. Howard, Dynamic Programming and Markov Processes",69,3,Jun.,1961,,Lester G. Telser,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258478,"Robert M. Lichtenberg, One Tenth of a Nation",69,3,Jun.,1961,,Anthony Downs,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258479,"Eugene V. Rostow, Planning for Freedom: The Public Law of American Capitalism",69,3,Jun.,1961,,Donald Dewey,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258480,"Michael Conant, Antitrust in the Motion Picture Industry",69,3,Jun.,1961,,James W. McKie,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258481,"David Dale Martin, Mergers and the Clayton Act",69,3,Jun.,1961,,Ralph L. Nelson,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258482,"A. D. Neale, The Antitrust Laws of the United States of America: A Study of Competition Enforced by Law",69,3,Jun.,1961,,Donald Dewey,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258483,"Robert William Fogel, The Union Pacific Railroad: A Case in Premature Enterprise",69,3,Jun.,1961,,George W. Hilton,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258484,"Sam H. Schurr and Bruce C. Netschert, Energy in the American Economy, 1850-1975",69,3,Jun.,1961,,Edward F. Renshaw,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258485,"Paul W. Gates, The Farmer's Age: Agriculture, 1815-1860",69,3,Jun.,1961,,M. R. Benedict,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258486,"Marion Clawson, R. Burnell Held, and Charles H. Stoddard, Land for the Future",69,3,Jun.,1961,,Edward F. Renshaw,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258487,"Frank E. Norton and Neil H. Jacoby, Bank Deposits and Legal Reserve Requirements",69,3,Jun.,1961,,A. James Meigs,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258488,"Sir Roy Harrod, Policy against Inflation",69,3,Jun.,1961,,R. A. Gordon,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258489,"E. H. Phelps Brown and D. J. Robertson, The Growth of British Industrial Relations: A Study from the Standpoint of 1906-14Factory Wage Structures and National Agreements",69,3,Jun.,1961,,S. Rottenberg,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258490,"Robert Triffin, Gold and the Dollas Crisis",69,3,Jun.,1961,,Peter B. Kenen,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258491,"Erik Thorbecke, The Tendency towards Regionalization in International Trade, 1928-1956",69,3,Jun.,1961,,Michael Michaely,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258492,"Charles Wolf, Jr., Foreign Aid: Theory and Practice in Southern Asia",69,3,Jun.,1961,,I. G. Patel,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258493,", The Commonwealth and Europe",69,3,Jun.,1961,,Mordechai E. Kreinin,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258494,"Rashi Fein, Economics of Mental Illness",69,3,Jun.,1961,,Walter Polner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258495,"Shirley Boskey, Problems and Practices of Development Banks",69,3,Jun.,1961,,Robert Clower,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258496,"Gabriel Ardant, Le Monde en friche",69,3,Jun.,1961,,M. M. Knight,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258448,The Evaluation of Public Services,69,2,Apr.,1961,,Francesco Forte,James M. Buchanan,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258449,"The Financial Development of Japan, 1878-1958",69,2,Apr.,1961,,David J. Ott,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258450,Correct Public Prediction and the Stability of Equilibrium,69,2,Apr.,1961,,Evangelos A. Devletoglou,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258451,How Income Ought to be Distributed: Paradox Lost,69,2,Apr.,1961,,Franklin M. Fisher,Jerome Rothenberg,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258452,Vault Cash and Free Reserves,69,2,Apr.,1961,,Milton Friedman,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258453,Industrial Research and the New Competition,69,2,Apr.,1961,,James S. Worley,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258454,The Availability of Term Life and of Health Insurance as Factors Affecting the Demand for Money,69,2,Apr.,1961,,Walter Williams,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258455,Problems of Majority Voting: In Defense of Majority Voting,69,2,Apr.,1961,,Anthony Downs,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258456,Problems of Majority Voting: Reply to a Traditionalist,69,2,Apr.,1961,,Gordon Tullock,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258457,"Gerard Debreu, Theory of Value: An Axiomatic Analysis of Economic Equilibrium",69,2,Apr.,1961,,F. H. Hahn,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258458,"Paul Davidson, Theories of Aggregate Income Distribution",69,2,Apr.,1961,,Thomas Mayer,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258459,"William G. Bowen, The Wage-Price Issue: A Theoretical Analysis",69,2,Apr.,1961,,Albert Rees,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258460,"Maurice Dobb, An Essay on Economic Growth and Planning",69,2,Apr.,1961,,Stanislaw Wellisz,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258461,"Francis M. Bator, The Question of Government Spending: Public Needs and Private Wants",69,2,Apr.,1961,,Julius Margolis,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258462,"Wilford J. Eiteman, Price Determination in Oligopolistic and Monopolistic Situations",69,2,Apr.,1961,,M. L. Burstein,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258410,Statistical Tests of Rival Monetary Rules,69,1,Feb.,1961,,M. Bronfenbrenner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258411,Market Practices and Collective Bargaining in Automotive Parts,69,1,Feb.,1961,,Kenneth Alexander,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/258412,"Economic Factors in Specie Resumption the United States, 1865-79",69,1,Feb.,1961,,James K. Kindahl,,,,,,
